Date,Year,Type,Region,SeasonallyAdjusted_AveragePrice,AveragePrice,Total Volume,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Total Bags
2017-01-22,2017,conventional,Albany,1.62,1.59,128679.24,4119.94,111173.08,2191.71,11060.19,125.5,8.82,11194.51
2017-01-15,2017,conventional,Albany,1.57,1.55,88526.26,3327.65,71956.77,607.03,12574.72,60.09,0.0,12634.81
2017-01-08,2017,conventional,Albany,1.57,1.55,91728.18,3355.47,75641.23,56.91,12606.67,67.9,0.0,12674.57
2017-01-01,2017,conventional,Albany,1.49,1.47,129948.23,4845.77,117027.41,200.36,7866.86,7.83,0.0,7874.69
2017-01-29,2017,conventional,Atlanta,0.97,0.95,627695.79,285147.95,86150.35,219.79,177033.34,79144.36,0.0,256177.7
2017-01-22,2017,conventional,Atlanta,0.85,0.84,755472.09,320378.0,135920.57,179.13,177899.15,121095.24,0.0,298994.39
2017-01-15,2017,conventional,Atlanta,1.01,0.99,557377.82,249159.52,86964.23,169.63,145333.47,75750.97,0.0,221084.44
2017-01-08,2017,conventional,Atlanta,1.0,0.98,601546.19,279265.77,77758.24,319.36,172510.89,71691.93,0.0,244202.82
2017-01-01,2017,conventional,Atlanta,0.94,0.93,547565.88,224073.54,118926.37,337.48,111599.58,92628.91,0.0,204228.49
2017-01-29,2017,conventional,BaltimoreWashington,1.48,1.46,781538.81,81883.91,489023.96,10828.08,193910.98,2724.14,3167.74,199802.86
2017-01-22,2017,conventional,BaltimoreWashington,1.44,1.42,826941.93,81908.85,528125.52,22836.9,187903.12,5693.97,473.57,194070.66
2017-01-15,2017,conventional,BaltimoreWashington,1.5,1.48,749510.72,76382.33,472453.49,10119.64,188395.17,2152.31,7.78,190555.26
2017-01-08,2017,conventional,BaltimoreWashington,1.16,1.14,1029279.83,83249.92,750033.84,9793.59,183395.1,2281.83,525.55,186202.48
2017-01-01,2017,conventional,BaltimoreWashington,1.49,1.47,631760.81,54530.42,408952.26,14387.01,151345.59,2542.41,3.12,153891.12
2017-01-29,2017,conventional,Boise,0.94,0.93,105132.82,35677.85,6532.78,9559.2,36294.3,17043.36,25.33,53362.99
2017-01-22,2017,conventional,Boise,1.03,1.01,88317.73,34251.49,5626.82,8313.98,34932.06,5155.3,38.08,40125.44
2017-01-15,2017,conventional,Boise,1.02,1.0,94156.43,36085.47,4773.66,10056.51,38975.02,4039.78,225.99,43240.79
2017-01-08,2017,conventional,Boise,1.04,1.02,103788.25,35596.88,7162.53,12143.68,40257.37,8607.03,20.76,48885.16
2017-01-01,2017,conventional,Boise,0.93,0.92,104510.11,27845.16,9408.92,11341.75,53093.47,2793.61,27.2,55914.28
2017-01-29,2017,conventional,Boston,1.34,1.32,604106.12,5792.32,464828.97,6111.1,126000.39,1373.34,0.0,127373.73
2017-01-22,2017,conventional,Boston,1.28,1.26,663735.14,4741.15,526892.92,11138.94,118685.31,2276.82,0.0,120962.13
2017-01-15,2017,conventional,Boston,1.32,1.3,577976.65,5430.5,457448.44,8522.37,106091.75,483.59,0.0,106575.34
2017-01-08,2017,conventional,Boston,1.11,1.09,730358.49,7543.51,605624.94,9300.68,107796.03,93.33,0.0,107889.36
2017-01-01,2017,conventional,Boston,1.31,1.29,458830.49,4119.9,371223.34,3933.72,79339.78,213.75,0.0,79553.53
2017-01-29,2017,conventional,BuffaloRochester,1.39,1.37,163136.7,1541.69,72000.86,111.33,87723.55,1253.71,505.56,89482.82
2017-01-22,2017,conventional,BuffaloRochester,1.36,1.34,160924.52,1691.65,70336.67,56.29,86197.69,2642.22,0.0,88839.91
2017-01-15,2017,conventional,BuffaloRochester,1.31,1.29,168230.55,2011.96,68322.14,53.84,96319.5,1523.11,0.0,97842.61
2017-01-08,2017,conventional,BuffaloRochester,1.39,1.37,158267.23,1506.69,83906.44,65.83,72703.02,85.25,0.0,72788.27
2017-01-01,2017,conventional,BuffaloRochester,1.45,1.43,105349.04,1285.48,58531.95,102.52,45155.38,255.65,18.06,45429.09
2017-01-29,2017,conventional,California,0.77,0.76,8055482.07,3009291.31,2295856.21,148335.97,2504421.68,48343.02,49233.88,2601998.58
2017-01-22,2017,conventional,California,0.77,0.76,8153340.48,3089603.62,2659661.41,106559.24,2207074.93,61563.24,28878.04,2297516.21
2017-01-15,2017,conventional,California,0.94,0.93,6656554.36,2075029.62,2450277.12,95137.62,1910596.03,99912.91,25601.06,2036110.0
2017-01-08,2017,conventional,California,1.02,1.0,6653048.21,1988635.39,2569566.25,109029.01,1807926.97,144375.5,33515.09,1985817.56
2017-01-01,2017,conventional,California,0.9,0.89,7175276.66,2266313.37,2877688.31,90899.53,1762033.74,151333.95,27007.76,1940375.45
2017-01-29,2017,conventional,Charlotte,1.35,1.33,213609.12,48872.88,86135.67,9146.99,58828.73,9630.41,994.44,69453.58
2017-01-22,2017,conventional,Charlotte,1.2,1.18,247754.7,42582.24,116159.86,20382.32,54562.88,14067.4,0.0,68630.28
2017-01-15,2017,conventional,Charlotte,1.39,1.37,196897.85,39546.13,84479.17,9918.56,52626.61,10327.38,0.0,62953.99
2017-01-08,2017,conventional,Charlotte,1.3,1.28,219338.92,56739.54,80201.7,10231.86,63539.28,8626.54,0.0,72165.82
2017-01-01,2017,conventional,Charlotte,1.23,1.21,217051.5,47765.32,94571.69,15036.44,45920.26,13711.12,46.67,59678.05
2017-01-29,2017,conventional,Chicago,1.12,1.1,830499.38,86213.34,511365.64,135946.07,85615.7,1691.15,9667.48,96974.33
2017-01-22,2017,conventional,Chicago,1.23,1.21,845065.66,120093.41,497235.79,136328.96,83227.7,1680.17,6499.63,91407.5
2017-01-15,2017,conventional,Chicago,1.25,1.23,776820.81,78836.36,480071.92,142550.33,67302.01,1595.12,6465.07,75362.2
2017-01-08,2017,conventional,Chicago,1.18,1.16,822522.24,79629.99,499835.88,151447.25,81467.82,1420.05,8721.25,91609.12
2017-01-01,2017,conventional,Chicago,1.17,1.15,803348.87,87695.7,531287.44,114647.36,63550.62,1078.38,5089.37,69718.37
2017-01-29,2017,conventional,CincinnatiDayton,0.72,0.71,325944.73,3040.61,118753.45,980.55,30234.77,172935.35,0.0,203170.12
2017-01-22,2017,conventional,CincinnatiDayton,0.7,0.69,380429.31,3186.11,142025.18,2545.11,34561.66,198094.72,16.53,232672.91
2017-01-15,2017,conventional,CincinnatiDayton,0.77,0.76,346523.78,2939.57,125731.86,994.43,29095.07,187759.83,3.02,216857.92
2017-01-08,2017,conventional,CincinnatiDayton,0.83,0.82,285027.21,4147.01,126967.13,991.09,33746.17,118612.86,562.95,152921.98
2017-01-01,2017,conventional,CincinnatiDayton,0.65,0.64,329279.29,2646.83,130250.6,2530.91,30669.35,163180.08,1.52,193850.95
2017-01-29,2017,conventional,Columbus,1.08,1.06,163084.68,66807.47,32338.23,1335.12,54598.58,8001.06,4.22,62603.86
2017-01-22,2017,conventional,Columbus,0.92,0.91,197072.56,75919.97,47945.33,3811.68,65666.8,3727.37,1.41,69395.58
2017-01-15,2017,conventional,Columbus,0.99,0.97,200226.42,90931.56,32602.28,1593.72,65836.14,9154.39,108.33,75098.86
2017-01-08,2017,conventional,Columbus,0.87,0.86,226219.71,105022.53,34667.4,1761.29,81562.73,3205.76,0.0,84768.49
2017-01-01,2017,conventional,Columbus,0.84,0.83,218881.63,87684.11,50243.59,4324.39,73432.68,3196.86,0.0,76629.54
2017-01-29,2017,conventional,DallasFtWorth,0.74,0.73,1306293.11,789341.03,172742.07,36048.34,264359.46,43743.14,59.07,308161.67
2017-01-22,2017,conventional,DallasFtWorth,0.71,0.7,1382964.89,850531.3,222669.42,4457.46,302263.34,2962.34,81.03,305306.71
2017-01-15,2017,conventional,DallasFtWorth,0.71,0.7,1389716.89,750093.63,313392.54,2775.58,319826.47,3521.23,107.44,323455.14
2017-01-08,2017,conventional,DallasFtWorth,0.79,0.78,1247488.6,556814.8,343124.23,2551.41,341681.22,3247.62,69.32,344998.16
2017-01-01,2017,conventional,DallasFtWorth,0.69,0.68,1336539.2,526727.72,438041.57,4254.9,364446.02,2152.59,916.4,367515.01
2017-01-29,2017,conventional,Denver,1.07,1.05,887964.38,172614.57,214811.63,14725.98,315628.11,169960.03,224.06,485812.2
2017-01-22,2017,conventional,Denver,1.05,1.03,906838.4,149313.21,268029.66,13355.19,326361.97,149643.69,134.68,476140.34
2017-01-15,2017,conventional,Denver,1.06,1.04,808771.72,147752.34,212522.91,18135.24,255414.77,174946.46,0.0,430361.23
2017-01-08,2017,conventional,Denver,0.93,0.92,844689.96,169103.67,249167.67,16470.81,247424.23,162523.58,0.0,409947.81
2017-01-01,2017,conventional,Denver,0.81,0.8,959368.84,138364.14,336467.73,12664.38,310280.15,161495.22,97.22,471872.59
2017-01-29,2017,conventional,Detroit,1.03,1.01,381506.2,125847.46,70435.94,6902.42,174385.95,3782.91,151.52,178320.38
2017-01-22,2017,conventional,Detroit,0.85,0.84,616589.93,129912.94,202323.91,25797.7,254296.51,3810.7,448.17,258555.38
2017-01-15,2017,conventional,Detroit,1.0,0.98,397115.64,124452.62,72303.07,7243.19,181789.4,11325.64,1.72,193116.76
2017-01-08,2017,conventional,Detroit,0.91,0.9,470643.79,157160.74,76519.91,7819.3,225725.06,3415.32,3.46,229143.84
2017-01-01,2017,conventional,Detroit,0.76,0.75,480612.79,100364.1,165059.57,18804.24,194306.37,2054.18,24.33,196384.88
2017-01-29,2017,conventional,GrandRapids,1.31,1.29,168252.2,1391.78,100681.06,5482.22,53182.31,6877.73,637.1,60697.14
2017-01-22,2017,conventional,GrandRapids,0.93,0.92,322366.88,1152.99,227003.5,12962.62,72435.68,6021.3,2790.79,81247.77
2017-01-15,2017,conventional,GrandRapids,1.31,1.29,166158.43,935.22,107348.7,2863.54,49537.11,5423.0,50.86,55010.97
2017-01-08,2017,conventional,GrandRapids,1.28,1.26,174079.23,1225.77,102134.85,3082.6,60761.6,6851.61,22.8,67636.01
2017-01-01,2017,conventional,GrandRapids,0.78,0.77,306129.4,1217.67,224774.25,7582.69,68737.04,3714.24,103.51,72554.79
2017-01-29,2017,conventional,GreatLakes,1.03,1.01,3799154.1,593815.23,1631554.73,181118.9,891429.94,485161.76,16073.54,1392665.24
2017-01-22,2017,conventional,GreatLakes,0.97,0.95,4696372.14,680490.86,2241043.46,234650.47,1068557.0,455206.07,16424.28,1540187.35
2017-01-15,2017,conventional,GreatLakes,1.07,1.05,3893220.87,667328.63,1705655.8,182713.77,878109.85,449340.86,10071.96,1337522.67
2017-01-08,2017,conventional,GreatLakes,1.01,0.99,4067134.96,725716.77,1755106.4,195159.52,1010322.96,367740.51,13088.8,1391152.27
2017-01-01,2017,conventional,GreatLakes,0.89,0.88,4225245.4,636277.7,2157249.6,189356.95,885769.21,349032.8,7559.14,1242361.15
2017-01-29,2017,conventional,HarrisburgScranton,1.27,1.25,267917.78,64322.44,129735.77,1855.78,70448.34,1418.77,136.68,72003.79
2017-01-22,2017,conventional,HarrisburgScranton,1.42,1.4,266851.77,49774.5,135845.63,3688.76,74174.07,3242.21,126.6,77542.88
2017-01-15,2017,conventional,HarrisburgScranton,1.46,1.44,251547.43,47536.54,126095.12,791.62,75330.56,1793.59,0.0,77124.15
2017-01-08,2017,conventional,HarrisburgScranton,1.32,1.3,275064.65,51590.9,153751.13,98.83,67890.58,1733.21,0.0,69623.79
2017-01-01,2017,conventional,HarrisburgScranton,1.37,1.35,235430.29,41800.77,136109.66,420.83,52817.14,4281.89,0.0,57099.03
2017-01-29,2017,conventional,HartfordSpringfield,1.48,1.46,292710.38,4741.29,220159.57,3935.43,62167.99,1025.61,680.49,63874.09
2017-01-22,2017,conventional,HartfordSpringfield,1.49,1.47,332672.05,4349.36,247185.31,13325.62,65059.13,1897.89,854.74,67811.76
2017-01-15,2017,conventional,HartfordSpringfield,1.45,1.43,284386.03,4665.17,223678.05,7893.25,46455.74,1319.66,374.16,48149.56
2017-01-08,2017,conventional,HartfordSpringfield,1.27,1.25,369468.59,5105.33,315473.05,306.22,47415.32,1168.67,0.0,48583.99
2017-01-01,2017,conventional,HartfordSpringfield,1.67,1.64,232663.88,2772.36,188107.91,2695.77,38034.62,919.42,133.8,39087.84
2017-01-29,2017,conventional,Houston,0.71,0.7,1258481.11,789020.2,215934.35,58981.08,74838.47,119674.39,32.62,194545.48
2017-01-22,2017,conventional,Houston,0.69,0.68,1119168.1,798585.87,170357.81,4719.74,79246.83,66254.52,3.33,145504.68
2017-01-15,2017,conventional,Houston,0.54,0.53,1613159.67,1134750.48,184545.5,2711.5,242009.67,49139.19,3.33,291152.19
2017-01-08,2017,conventional,Houston,0.58,0.57,1417208.02,933181.79,198434.84,2690.98,190479.48,92420.93,0.0,282900.41
2017-01-01,2017,conventional,Houston,0.52,0.51,1475741.07,985040.19,290583.75,6313.88,62497.42,131305.83,0.0,193803.25
2017-01-29,2017,conventional,Indianapolis,0.88,0.87,224036.18,12914.29,93252.53,2759.02,53542.2,61566.67,1.47,115110.34
2017-01-22,2017,conventional,Indianapolis,0.94,0.93,204570.78,13553.31,92880.57,3909.4,47552.12,46669.52,5.86,94227.5
2017-01-15,2017,conventional,Indianapolis,0.98,0.96,210793.64,15258.94,102478.51,2034.41,45737.6,45282.71,1.47,91021.78
2017-01-08,2017,conventional,Indianapolis,0.87,0.86,222849.42,17783.95,112339.02,3127.01,41838.55,47759.42,1.47,89599.44
2017-01-01,2017,conventional,Indianapolis,0.92,0.91,186464.64,16193.14,97953.5,5029.22,39169.93,28118.85,0.0,67288.78
2017-01-29,2017,conventional,Jacksonville,1.13,1.11,206654.98,87623.67,29999.87,236.88,37567.36,50878.59,348.61,88794.56
2017-01-22,2017,conventional,Jacksonville,0.92,0.91,246514.81,75808.7,50763.51,376.72,28445.81,91120.07,0.0,119565.88
2017-01-15,2017,conventional,Jacksonville,1.18,1.16,191122.29,80023.35,30493.69,188.02,27774.46,52642.77,0.0,80417.23
2017-01-08,2017,conventional,Jacksonville,1.17,1.15,141693.33,47783.4,23081.48,148.91,29267.91,41411.63,0.0,70679.54
2017-01-01,2017,conventional,Jacksonville,0.82,0.81,263730.05,94909.67,46910.39,302.55,35501.09,86106.35,0.0,121607.44
2017-01-29,2017,conventional,LasVegas,0.94,0.93,309146.07,120542.24,45790.67,7716.2,59095.7,76001.26,0.0,135096.96
2017-01-22,2017,conventional,LasVegas,0.8,0.79,382850.78,133276.27,64435.68,6954.72,44375.39,133739.28,69.44,178184.11
2017-01-15,2017,conventional,LasVegas,0.79,0.78,419687.35,118904.72,80217.63,7692.26,59471.06,153401.68,0.0,212872.74
2017-01-08,2017,conventional,LasVegas,0.82,0.81,411218.71,112947.03,77763.79,7983.56,71141.24,141383.09,0.0,212524.33
2017-01-01,2017,conventional,LasVegas,0.78,0.77,363865.19,95268.03,75111.35,7736.95,62603.76,123145.1,0.0,185748.86
2017-01-29,2017,conventional,LosAngeles,0.61,0.6,4230448.98,1439453.61,741369.62,67607.57,1923042.64,29993.97,28981.57,1982018.18
2017-01-22,2017,conventional,LosAngeles,0.63,0.62,4215552.57,1715034.11,663032.28,61799.24,1710186.48,39625.95,25874.51,1775686.94
2017-01-15,2017,conventional,LosAngeles,0.77,0.76,3363407.98,1075572.75,703853.31,61161.98,1442445.76,59205.75,21168.43,1522819.94
2017-01-08,2017,conventional,LosAngeles,0.9,0.89,3120961.67,969758.4,692908.87,72814.14,1288525.3,72837.94,24117.02,1385480.26
2017-01-01,2017,conventional,LosAngeles,0.85,0.84,3551337.17,1223299.39,829896.69,56808.74,1332601.11,88931.96,19799.28,1441332.35
2017-01-29,2017,conventional,Louisville,0.95,0.94,116309.9,2082.57,55703.27,217.7,17307.09,40985.94,13.33,58306.36
2017-01-22,2017,conventional,Louisville,0.95,0.94,127597.75,2407.87,66870.27,714.26,18678.36,38926.99,0.0,57605.35
2017-01-15,2017,conventional,Louisville,1.08,1.06,89361.43,2069.09,43683.9,281.29,17644.78,25682.37,0.0,43327.15
2017-01-08,2017,conventional,Louisville,0.87,0.86,118310.74,2489.41,55251.9,397.86,17859.61,42296.4,15.56,60171.57
2017-01-01,2017,conventional,Louisville,0.78,0.77,110696.17,1692.13,60441.72,643.88,12573.63,35198.14,146.67,47918.44
2017-01-29,2017,conventional,MiamiFtLauderdale,1.32,1.3,609721.18,271896.48,128996.33,519.69,99039.03,108598.82,670.83,208308.68
2017-01-22,2017,conventional,MiamiFtLauderdale,1.07,1.05,793514.22,308899.67,230819.58,377.73,71856.16,181454.14,106.94,253417.24
2017-01-15,2017,conventional,MiamiFtLauderdale,1.36,1.34,588482.19,251140.35,125991.87,544.78,82722.7,128082.49,0.0,210805.19
2017-01-08,2017,conventional,MiamiFtLauderdale,1.42,1.4,522278.22,209904.22,121128.25,293.18,85738.78,105206.85,6.94,190952.57
2017-01-01,2017,conventional,MiamiFtLauderdale,1.0,0.98,787406.1,309692.08,199635.67,540.23,84253.42,193284.7,0.0,277538.12
2017-01-29,2017,conventional,Midsouth,1.24,1.22,3151000.47,740797.0,1363481.75,43527.67,845213.44,153112.84,4867.77,1003194.05
2017-01-22,2017,conventional,Midsouth,1.19,1.17,3394184.15,737948.84,1519035.24,94412.42,859648.57,181562.03,1577.05,1042787.65
2017-01-15,2017,conventional,Midsouth,1.25,1.23,3034320.24,693675.19,1293221.45,43787.1,876946.57,125271.44,1418.49,1003636.5
2017-01-08,2017,conventional,Midsouth,1.13,1.11,3454819.97,777266.14,1624949.84,45093.12,873053.26,130291.21,4166.4,1007510.87
2017-01-01,2017,conventional,Midsouth,1.14,1.12,2878967.54,653896.0,1285364.27,64703.08,719379.64,151226.51,4398.04,875004.19
2017-01-29,2017,conventional,Nashville,0.94,0.93,238392.73,109656.49,20938.22,122.93,92858.91,14816.18,0.0,107675.09
2017-01-22,2017,conventional,Nashville,0.88,0.87,251189.52,112820.57,30481.58,81.46,82914.32,24413.26,478.33,107805.91
2017-01-15,2017,conventional,Nashville,0.9,0.89,251914.74,109163.63,20522.38,121.39,106434.47,15372.87,300.0,122107.34
2017-01-08,2017,conventional,Nashville,0.85,0.84,255094.17,126438.73,17389.25,183.0,98008.64,12089.55,985.0,111083.19
2017-01-01,2017,conventional,Nashville,0.74,0.73,249074.81,112089.34,27327.66,71.34,87099.25,20952.22,1535.0,109586.47
2017-01-29,2017,conventional,NewOrleansMobile,0.99,0.97,344239.35,208314.95,36546.78,316.0,77868.08,15523.54,5670.0,99061.62
2017-01-22,2017,conventional,NewOrleansMobile,1.08,1.06,267331.27,138670.15,34757.27,273.0,56028.66,29497.19,8105.0,93630.85
2017-01-15,2017,conventional,NewOrleansMobile,1.03,1.01,291083.26,171326.01,35657.65,232.92,60508.85,16912.83,6445.0,83866.68
2017-01-08,2017,conventional,NewOrleansMobile,1.12,1.1,230884.67,124108.53,31296.37,316.0,52403.61,13645.16,9115.0,75163.77
2017-01-01,2017,conventional,NewOrleansMobile,0.82,0.81,318672.94,175385.65,42839.67,242.0,68817.75,24039.54,7348.33,100205.62
2017-01-29,2017,conventional,NewYork,1.54,1.52,1270564.47,17844.88,816423.62,94445.56,285574.23,51331.29,4944.89,341850.41
2017-01-22,2017,conventional,NewYork,1.5,1.48,1721917.04,15652.26,1169600.51,206537.54,288384.55,36337.65,5404.53,330126.73
2017-01-15,2017,conventional,NewYork,1.4,1.38,1384264.04,14301.61,995747.96,58355.49,275101.56,38860.92,1896.5,315858.98
2017-01-08,2017,conventional,NewYork,1.31,1.29,1532074.69,18585.1,1207607.23,6403.22,258470.17,40822.02,186.95,299479.14
2017-01-01,2017,conventional,NewYork,1.46,1.44,940983.17,10498.68,668183.16,22804.6,208504.55,30684.59,307.59,239496.73
2017-01-29,2017,conventional,Northeast,1.41,1.39,4155042.11,201045.06,2754050.67,131086.5,988168.37,73048.91,7642.6,1068859.88
2017-01-22,2017,conventional,Northeast,1.41,1.39,5007356.22,206778.67,3425747.61,319052.61,978886.09,68710.32,8180.92,1055777.33
2017-01-15,2017,conventional,Northeast,1.38,1.36,4250958.55,203358.77,2913734.21,96705.28,969744.48,64997.68,2418.13,1037160.29
2017-01-08,2017,conventional,Northeast,1.27,1.25,4691937.5,203756.33,3517891.27,29359.1,882013.66,58723.55,193.59,940930.8
2017-01-01,2017,conventional,Northeast,1.37,1.35,3513388.32,174842.62,2589315.66,39606.96,659611.76,49532.71,478.61,709623.08
2017-01-29,2017,conventional,NorthernNewEngland,1.23,1.21,423387.02,15901.2,348629.28,3634.19,55222.35,0.0,0.0,55222.35
2017-01-22,2017,conventional,NorthernNewEngland,1.19,1.17,502345.31,16606.58,421568.56,9377.69,54789.15,3.33,0.0,54792.48
2017-01-15,2017,conventional,NorthernNewEngland,1.27,1.25,421262.96,13397.71,330248.49,6370.03,71246.73,0.0,0.0,71246.73
2017-01-08,2017,conventional,NorthernNewEngland,1.21,1.19,425000.71,13448.46,348811.57,5517.5,57223.18,0.0,0.0,57223.18
2017-01-01,2017,conventional,NorthernNewEngland,1.13,1.11,476239.03,20667.36,414792.25,3313.1,37466.32,0.0,0.0,37466.32
2017-01-29,2017,conventional,Orlando,1.26,1.24,364048.79,153528.1,72365.95,196.49,70535.42,67422.83,0.0,137958.25
2017-01-22,2017,conventional,Orlando,1.02,1.0,481274.0,167213.01,125193.82,178.8,66571.38,121936.43,180.56,188688.37
2017-01-15,2017,conventional,Orlando,1.29,1.27,356960.5,148500.59,72248.12,175.19,69128.81,66907.79,0.0,136036.6
2017-01-08,2017,conventional,Orlando,1.3,1.28,301768.99,118255.25,62039.01,116.51,65681.77,55671.45,5.0,121358.22
2017-01-01,2017,conventional,Orlando,0.97,0.95,447083.97,166581.9,110283.97,151.92,61681.31,108384.87,0.0,170066.18
2017-01-29,2017,conventional,Philadelphia,1.5,1.48,421316.65,27673.88,248553.08,20098.48,114418.84,10028.59,543.78,124991.21
2017-01-22,2017,conventional,Philadelphia,1.53,1.51,489345.23,18201.14,287008.11,58242.14,114958.9,9387.36,1547.58,125893.84
2017-01-15,2017,conventional,Philadelphia,1.46,1.44,435740.48,16847.12,282239.77,8983.4,118443.27,9006.12,220.8,127670.19
2017-01-08,2017,conventional,Philadelphia,1.41,1.39,435745.77,16209.65,298757.98,1201.07,111625.82,7753.16,198.09,119577.07
2017-01-01,2017,conventional,Philadelphia,1.42,1.4,321941.32,12767.25,217447.76,3090.37,83428.92,5163.19,43.83,88635.94
2017-01-29,2017,conventional,PhoenixTucson,0.59,0.58,1380520.76,799387.73,246921.02,16440.78,114964.92,202520.2,286.11,317771.23
2017-01-22,2017,conventional,PhoenixTucson,0.55,0.54,1601222.68,909748.65,296612.15,15561.81,98982.8,280317.27,0.0,379300.07
2017-01-15,2017,conventional,PhoenixTucson,0.61,0.6,1470187.14,689503.99,362435.36,13938.56,136614.13,267595.1,100.0,404309.23
2017-01-08,2017,conventional,PhoenixTucson,0.74,0.73,1138871.92,515078.84,275341.74,16071.97,140574.68,191804.69,0.0,332379.37
2017-01-01,2017,conventional,PhoenixTucson,0.64,0.63,1169638.17,560445.04,325471.67,15079.65,117177.54,151421.21,43.06,268641.81
2017-01-29,2017,conventional,Pittsburgh,1.28,1.26,107225.04,34693.77,30342.44,1353.22,35389.28,5446.33,0.0,40835.61
2017-01-22,2017,conventional,Pittsburgh,1.06,1.04,159303.6,68732.26,45716.42,3110.59,30703.03,11041.3,0.0,41744.33
2017-01-15,2017,conventional,Pittsburgh,1.1,1.08,168143.15,74537.1,47948.29,3405.2,29876.42,12376.14,0.0,42252.56
2017-01-08,2017,conventional,Pittsburgh,1.04,1.02,152780.85,65343.94,47296.47,2616.18,27826.18,9698.08,0.0,37524.26
2017-01-01,2017,conventional,Pittsburgh,1.04,1.02,141043.91,58724.08,42203.79,2553.37,28298.47,9264.2,0.0,37562.67
2017-01-29,2017,conventional,Plains,1.08,1.06,2057899.39,896361.8,569685.24,6640.06,503163.84,55896.78,26151.67,585212.29
2017-01-22,2017,conventional,Plains,1.11,1.09,1812652.88,790172.66,503597.38,5427.07,463066.89,48648.26,1740.62,513455.77
2017-01-15,2017,conventional,Plains,1.07,1.05,2064194.02,925668.48,529337.88,6259.33,545116.32,46315.29,11496.72,602928.33
2017-01-08,2017,conventional,Plains,1.08,1.06,1890389.78,915300.05,479607.98,5628.26,450604.75,32676.07,6572.67,489853.49
2017-01-01,2017,conventional,Plains,0.84,0.83,2382742.62,1462454.22,509659.58,4780.52,387097.97,13008.21,5742.12,405848.3
2017-01-29,2017,conventional,Portland,0.77,0.76,909463.13,153610.95,175048.56,17090.49,423872.42,138350.97,1489.74,563713.13
2017-01-22,2017,conventional,Portland,0.88,0.87,711564.14,107651.59,194199.57,16169.54,331105.98,62282.17,155.29,393543.44
2017-01-15,2017,conventional,Portland,0.86,0.85,758125.51,109638.8,187142.02,17794.13,415774.16,27321.98,454.42,443550.56
2017-01-08,2017,conventional,Portland,0.86,0.85,877646.01,137600.57,252977.95,16698.99,423677.63,46173.85,517.02,470368.5
2017-01-01,2017,conventional,Portland,0.74,0.73,869835.55,100273.33,269506.85,13235.82,468972.79,17284.95,561.81,486819.55
2017-01-29,2017,conventional,RaleighGreensboro,1.28,1.26,296249.39,89311.71,113615.4,9272.33,81864.06,2185.89,0.0,84049.95
2017-01-22,2017,conventional,RaleighGreensboro,1.16,1.14,326997.65,88147.39,135723.73,18581.37,80560.91,3984.25,0.0,84545.16
2017-01-15,2017,conventional,RaleighGreensboro,1.29,1.27,277248.48,73384.69,111891.62,8946.58,80590.42,2435.17,0.0,83025.59
2017-01-08,2017,conventional,RaleighGreensboro,1.24,1.22,305194.22,91874.42,105089.17,10444.52,95734.55,2051.56,0.0,97786.11
2017-01-01,2017,conventional,RaleighGreensboro,1.2,1.18,283434.01,74754.07,125855.56,13633.95,66525.85,2664.58,0.0,69190.43
2017-01-29,2017,conventional,RichmondNorfolk,1.2,1.18,259671.38,87900.17,104490.09,3433.47,62577.62,929.75,340.28,63847.65
